"SiteID","SiteName","Latitude","Longitude","SpeciesID","SpeciesDesc","Kingdom","SpeciesType","PhenophaseID","PhenophaseCategory","PhenophaseDesc","Year","FirstYes","LastYes","NumLastNo","NumFirstNo","LastNo","FirstNo","TotDays","aveDays","YesDays","YesDurationGroup"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,102,102,0,7,102,109,8,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,29,272,4,12,25,284,260,252,244,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,29,109,4,12,25,121,97,89,81,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,29,333,4,21,25,354,330,318,305,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,29,109,4,12,25,121,97,89,81,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2018,87,87,5,0,82,87,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2018,82,144,21,21,61,165,105,84,63,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2018,29,61,4,21,25,82,58,46,33,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2018,54,82,15,5,39,87,49,39,29,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2018,29,29,4,3,25,32,8,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2018,82,284,21,28,61,312,252,228,203,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2018,82,284,21,28,61,312,252,228,203,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",499,"Needles","Colored needles",2018,29,121,4,2,25,123,99,96,93,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2018,32,39,3,22,29,61,33,21,8,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,82,82,28,5,54,87,34,18,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2018,312,312,28,21,284,333,50,26,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2018,82,87,28,15,54,102,49,28,6,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2018,29,82,4,5,25,87,63,59,54,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,61,87,7,15,54,102,49,38,27,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",498,"Leaves","Colored leaves",2018,54,54,15,7,39,61,23,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,54,82,15,5,39,87,49,39,29,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2018,54,82,15,5,39,87,49,39,29,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2018,82,82,21,5,61,87,27,14,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,333,333,0,21,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2018,82,312,21,21,61,333,273,252,231,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,54,121,15,2,39,123,85,77,68,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,284,7,28,54,312,259,242,224,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,312,312,0,21,312,333,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,54,333,15,21,39,354,316,298,280,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,333,333,0,21,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,144,144,21,0,123,144,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,32,82,7,20,25,102,78,65,51,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,54,272,15,12,39,284,246,233,219,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,312,312,28,0,284,312,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,39,123,7,21,32,144,113,99,85,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,29,333,4,21,25,354,330,318,305,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,144,7,21,54,165,112,98,84,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,61,333,7,21,54,354,301,287,273,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,61,165,7,21,54,186,133,119,105,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,61,165,7,21,54,186,133,119,105,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,333,333,0,21,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,29,333,4,21,25,354,330,318,305,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,82,111,21,10,61,121,61,46,30,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,82,123,21,21,61,144,84,63,42,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,284,312,12,21,272,333,62,46,29,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,82,333,21,21,61,354,294,273,252,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,312,312,28,21,284,333,50,26,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,87,109,5,12,82,121,40,32,23,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,109,123,7,21,102,144,43,29,15,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,123,272,2,12,121,284,164,157,150,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,61,121,7,2,54,123,70,66,61,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,121,7,2,54,123,70,66,61,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,333,333,0,21,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,61,333,7,21,54,354,301,287,273,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,333,333,0,21,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,102,121,15,2,87,123,37,29,20,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,102,121,15,2,87,123,37,29,20,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,109,121,7,2,102,123,22,18,13,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,144,284,21,28,123,312,190,166,141,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,82,87,21,15,61,102,42,24,6,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",292,"Activity","Active individuals",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,121,121,0,2,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",310,"Activity","Fruit/seed consumption",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",457,"Activity","Insect consumption",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",292,"Activity","Active individuals",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",457,"Activity","Insect consumption",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,123,123,2,0,121,123,3,2,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,354,354,21,0,333,354,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,82,82,0,5,82,87,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,87,87,0,15,87,102,16,9,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,29,333,4,21,25,354,330,318,305,"F. 201+ Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,29,109,4,12,25,121,97,89,81,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,312,312,28,21,284,333,50,26,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,82,82,0,5,82,87,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,82,82,0,5,82,87,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,123,312,2,21,121,333,213,202,190,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,52,37,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,57,253,11,3,46,256,211,204,197,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,277,20,16,214,293,80,62,44,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,319,11,21,46,340,295,279,263,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,319,1,21,234,340,107,96,85,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,57,67,11,18,46,85,40,26,11,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,67,67,10,18,57,85,29,15,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,85,85,0,21,85,106,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,46,46,12,0,34,46,13,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,114,171,15.5,1,98.5,172,74.5,67,58,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,175,175,14,18,161,193,33,17,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,319,11,21,46,340,295,279,263,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,146,319,6,21,140,340,201,188,174,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,34,145,13,9.5,21,154.5,134.5,123,112,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,34,40,13,16.5,21,56.5,36.5,22,7,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,34,40,13,16.5,21,56.5,36.5,22,7,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,67,67,21,0,46,67,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,46,46,12,0,34,46,13,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,52,37,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,151,263,21,13,130,276,147,130,113,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,57,143,11,8,46,151,106,97,87,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,293,1,26,234,319,86,73,59,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,57,11,0,46,57,12,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,253,1,3,234,256,23,21,19,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,57,235,11,9,46,244,199,189,179,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,109,240,3,4,106,244,139,136,132,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,109,10,4,57,113,57,50,43,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,34,244,13,9,21,253,233,222,211,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,172,10,10,57,182,126,116,106,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,253,20,3,214,256,43,32,20,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,67,10,0,57,67,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,253,253,9,3,244,256,13,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,143,253,13,3,130,256,127,119,111,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,143,253,13,3,130,256,127,119,111,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,319,319,26,0,293,319,27,14,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,34,214,13,20,21,234,214,198,181,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2018,130,256,17,7,113,263,151,139,127,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2018,130,319,17,21,113,340,228,209,190,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2018,214,214,21,20,193,234,42,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2018,46,143,12,8,34,151,118,108,98,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2018,46,319,12,21,34,340,307,291,274,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",491,"Seed cones","Recent cone or seed drop",2018,235,235,1,5,234,240,7,4,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",499,"Needles","Colored needles",2018,182,319,10,21,172,340,169,154,138,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,57,67,11,18,46,85,40,26,11,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2018,235,293,1,26,234,319,86,73,59,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2018,57,143,11,8,46,151,106,97,87,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2018,253,253,9,3,244,256,13,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,57,85,11,24,46,109,64,47,29,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",498,"Leaves","Colored leaves",2018,57,253,11,3,46,256,211,204,197,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,67,67,21,18,46,85,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2018,67,67,21,18,46,85,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2018,67,67,21,0,46,67,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,253,319,9,21,244,340,97,82,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2018,109,293,24,26,85,319,235,210,185,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,263,263,7,13,256,276,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,244,244,4,9,240,253,14,8,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,193,263,11,13,182,276,95,83,71,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,253,293,9,26,244,319,76,59,41,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,253,253,9,3,244,256,13,7,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,143,276,13,1,130,277,148,141,134,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,143,263,13,13,130,276,147,134,121,"E. 101-200 Days"
