"SiteID","SiteName","Latitude","Longitude","SpeciesID","SpeciesDesc","Kingdom","SpeciesType","PhenophaseID","PhenophaseCategory","PhenophaseDesc","Year","FirstYes","LastYes","NumLastNo","NumFirstNo","LastNo","FirstNo","TotDays"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,312,312,28,21,284,333,49
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,87,109,5,12,82,121,39
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,109,123,7,21,102,144,42
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,123,272,2,12,121,284,163
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,61,121,7,2,54,123,69
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,121,7,2,54,123,69
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,61,333,7,21,54,354,300
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,102,121,15,2,87,123,36
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,102,121,15,2,87,123,36
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,109,121,7,2,102,123,21
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,144,284,21,28,123,312,189
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,82,87,21,15,61,102,41
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",292,"Activity","Active individuals",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,121,121,0,2,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",310,"Activity","Fruit/seed consumption",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",457,"Activity","Insect consumption",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1126,"Carolina wren","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",292,"Activity","Active individuals",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",457,"Activity","Insect consumption",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1230,"northern parula","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,123,123,2,0,121,123,2
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,354,354,21,0,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,82,82,0,5,82,87,5
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,87,87,0,15,87,102,15
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,29,333,4,21,25,354,329
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,29,109,4,12,25,121,96
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,312,312,28,21,284,333,49
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,82,82,0,5,82,87,5
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,82,82,0,5,82,87,5
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,123,312,2,21,121,333,212
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,51
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,57,253,11,3,46,256,210
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,277,20,16,214,293,79
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,319,11,21,46,340,294
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,319,1,21,234,340,106
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,57,67,11,18,46,85,39
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,67,67,10,18,57,85,28
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,85,85,0,21,85,106,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,46,46,12,0,34,46,12
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,114,171,15.5,1,98.5,172,73.5
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,175,175,14,18,161,193,32
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,319,11,21,46,340,294
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,146,319,6,21,140,340,200
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,34,145,13,9.5,21,154.5,133.5
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,34,40,13,16.5,21,56.5,35.5
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,34,40,13,16.5,21,56.5,35.5
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,67,67,21,0,46,67,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,46,46,12,0,34,46,12
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,51
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,151,263,21,13,130,276,146
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,57,143,11,8,46,151,105
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,293,1,26,234,319,85
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,57,57,11,0,46,57,11
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,253,1,3,234,256,22
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,57,235,11,9,46,244,198
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,109,240,3,4,106,244,138
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,109,10,4,57,113,56
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,34,244,13,9,21,253,232
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,172,10,10,57,182,125
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,253,20,3,214,256,42
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,67,10,0,57,67,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,253,253,9,3,244,256,12
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,143,253,13,3,130,256,126
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,143,253,13,3,130,256,126
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,319,319,26,0,293,319,26
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,34,214,13,20,21,234,213
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2018,130,256,17,7,113,263,150
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2018,130,319,17,21,113,340,227
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2018,214,214,21,20,193,234,41
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2018,46,143,12,8,34,151,117
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2018,46,319,12,21,34,340,306
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",491,"Seed cones","Recent cone or seed drop",2018,235,235,1,5,234,240,6
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",499,"Needles","Colored needles",2018,182,319,10,21,172,340,168
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,57,67,11,18,46,85,39
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2018,235,293,1,26,234,319,85
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2018,57,143,11,8,46,151,105
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2018,253,253,9,3,244,256,12
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,57,85,11,24,46,109,63
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",498,"Leaves","Colored leaves",2018,57,253,11,3,46,256,210
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,67,67,21,18,46,85,39
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2018,67,67,21,18,46,85,39
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2018,67,67,21,0,46,67,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,253,319,9,21,244,340,96
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2018,109,293,24,26,85,319,234
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,263,263,7,13,256,276,20
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,244,244,4,9,240,253,13
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,193,263,11,13,182,276,94
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,253,293,9,26,244,319,75
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,253,253,9,3,244,256,12
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,143,276,13,1,130,277,147
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,143,263,13,13,130,276,146
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,244,244,4,9,240,253,13
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,46,276,12,1,34,277,243
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",390,"Fruits","Ripe fruits",2018,256,256,3,7,253,263,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,57,276,11,1,46,277,231
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,109,172,24,21,85,193,108
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",516,"Fruits","Fruits",2018,214,244,21,9,193,253,60
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,171,10,1,57,172,115
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,293,293,16,26,277,319,42
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,46,263,12,13,34,276,242
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,143,143,13,8,130,151,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,143,143,13,8,130,151,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,85,277,18,16,67,293,226
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,85,277,18,16,67,293,226
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,113,277,4,16,109,293,184
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,293,293,16,0,277,293,16
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,256,293,12,26,244,319,75
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,85,10,24,57,109,52
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,113,293,4,26,109,319,210
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,85,235,18,5,67,240,173
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,319,1,21,234,340,106
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,85,319,18,21,67,340,273
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,244,319,4,21,240,340,100
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,277,293,1,26,276,319,43
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,106,293,21,26,85,319,234
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,51
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,151,319,8,21,143,340,197
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,253,10,3,57,256,199
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,244,21,9,214,253,39
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,67,10,0,57,67,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,253,21,3,214,256,42
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,85,143,18,8,67,151,84
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,106,113,21,17,85,130,45
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,109,113,3,17,106,130,24
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,151,151,8,21,143,172,29
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,130,319,17,21,113,340,227
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,171,10,1,57,172,115
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,235,10,5,57,240,183
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,234,20,1,214,235,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,256,10,7,57,263,206
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,193,256,11,7,182,263,81
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,130,151,17,20,113,171,58
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,151,151,8,20,143,171,28
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,193,235,21,21,172,256,84
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",292,"Activity","Active individuals",2018,172,172,21,0,151,172,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,141,141,5,10,136,151,15
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,141,141,5,10,136,151,15
27477,"Bayou Coquille Trail",29.793816,-90.122452,1122,"barred owl","Animalia","Bird",292,"Activity","Active individuals",2018,143,143,2,8,141,151,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,1122,"barred owl","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,114,141,8,10,106,151,45
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",292,"Activity","Active individuals",2018,130,165,3,7,127,172,45
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,99,165,7,7,92,172,80
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,99,165,7,7,92,172,80
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,134,134,4,2,130,136,6
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",457,"Activity","Insect consumption",2018,134,165,4,7,130,172,42
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,99,165,7,7,92,172,80
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",292,"Activity","Active individuals",2018,136,165,2,7,134,172,38
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,141,141,5,10,136,151,15
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,141,141,5,10,136,151,15
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,92,92,0,7,92,99,7
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",457,"Activity","Insect consumption",2018,165,165,14,7,151,172,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,165,165,14,7,151,172,21
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",292,"Activity","Active individuals",2018,99,165,7,7,92,172,80
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,106,165,7,7,99,172,73
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,106,165,7,7,99,172,73
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,106,106,7,8,99,114,15
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,99,165,7,7,92,172,80
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,67,10,0,57,67,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,67,10,0,57,67,10
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,253,293,9,26,244,319,75
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,319,10,21,57,340,283
